142611377,143659953,143256960,687398400,246885919398196,0
143659953,144708529,144144000,695036160,248694563568457,0
144708529,145757105,145363680,696729600,250503051846153,0
145757105,146805681,146306160,694643040,252311821813811,0
146805681,147854257,147026880,737372160,254120412462562,0
147854257,148902833,148140720,694643040,255928984436891,0
148902833,149951409,149189040,725953536,257737542845581,0
149951409,150999985,150630480,720370560,259546383690150,0
150999985,152048561,151351200,748077120,261354831920376,0
152048561,153097137,153014400,728524800,263163439563865,0
153097137,154145713,153153000,735920640,264972262889950,0
154145713,155194289,154954800,738786048,266780639356499,0
155194289,156242865,155675520,748500480,268589376523262,0
156242865,157291441,156756600,749952000,270398075698254,0
157291441,158340017,157477320,754790400,272206608994525,0
158340017,159388593,158558400,762392176,274015175158369,0
159388593,160437169,159999840,772208640,275823964894667,0
160437169,161485745,161164080,777807360,277632462852528,0
161485745,162534321,162162000,786449664,279441096611574,0
162534321,163582897,162577800,771379200,281249792472536,0
163582897,164631473,164324160,819302400,283058293779502,0
164631473,165680049,165405240,792529920,284867031568448,0
165680049,166728625,165765600,818947584,286675598045442,0
166728625,167777201,167207040,801964800,288484276527073,0
167777201,168825777,168648480,803525184,290292847859895,0
168825777,169874353,169646400,823179456,292101534866653,0
169874353,170922929,170089920,798819840,293910068703836,0
170922929,171971505,171531360,847016352,295718672777600,0
171971505,173020081,172972800,851612160,297527552477303,0
173020081,174068657,173416320,824878080,299335867282216,0
174068657,175117233,174358800,820340352,301144629673214,0
175117233,176165809,175301280,836075520,302953315484773,0
176165809,177214385,176576400,839529600,304761758079856,0
177214385,178262961,177297120,853493760,306570519285462,0
178262961,179311537,179071200,877443840,308379151550419,0
179311537,180360113,180180000,859674816,310187680908641,0
180360113,181408689,180835200,849945600,311996290011216,0
181408689,182457265,181621440,882926352,313805100387347,0
182457265,183505841,183284640,870912000,315613570672544,0
183505841,184554417,183783600,929940480,317422219783165,0
184554417,185602993,184864680,880588800,319230879528961,0
185602993,186651569,185945760,894136320,321039396101590,0
186651569,187700145,187387200,899147808,322848087334887,0
187700145,188748721,188107920,907441920,324656891322331,0
188748721,189797297,189604800,914643840,326465244461669,0
189797297,190845873,190270080,911635200,328273943927389,0
190845873,191894449,191711520,941129280,330082624729317,0
191894449,192943025,192931200,910656000,331891182002558,0
192943025,193991601,193818240,916531200,333699925001559,0
193991601,195040177,194594400,955438848,335508494138388,0
195040177,196088753,196035840,964244736,337317029890560,0
196088753,197137329,196756560,931279680,339125660612344,0
197137329,198185905,197920800,961813440,340934481806995,0
198185905,199234481,198918720,983162880,342742918706790,0
199234481,200283057,199999800,949939200,344551524574944,0
200283057,201331633,201080880,967938048,346360279622601,0
201331633,202380209,201801600,984077640,348168766486949,0
202380209,203428785,203243040,975421440,349977424929664,0
203428785,204477361,203575680,962357760,351786268985993,0
204477361,205525937,205405200,1033267200,353594657419845,0
205525937,206574513,205931880,970444800,355403271463316,0
206574513,207623089,207567360,998186112,357212034750620,0
207623089,208671665,208288080,997686144,359020496806904,0
208671665,209720241,209008800,1023684480,360829268427874,0
209720241,210768817,210672000,992908800,362637850411049,0
210768817,211817393,211629600,1023684480,364446356423368,0
211817393,212865969,211891680,1016064000,366255139648457,0
212865969,213914545,213333120,1015822080,368063737127870,0
213914545,214963121,214885440,1053388800,369872323974213,0
214963121,216011697,215495280,1019506176,371680838761099,0
216011697,217060273,216216000,1065093120,373489793869980,0
217060273,218108849,218045520,1037076480,375298033907551,0
218108849,219157425,219098880,1071383040,377106801943940,0
219157425,220206001,219819600,1041016704,378915698661511,0
220206001,221254577,220540320,1106493696,380723916399496,0
221254577,222303153,221621400,1049932800,382532700746642,0
222303153,223351729,222768000,1042554240,384341304478264,0
223351729,224400305,223423200,1091930112,386149897281460,0
224400305,225448881,224864640,1075161600,387958589014972,0
225448881,226497457,226195200,1094929920,389767271352767,0
226497457,227546033,227026800,1113506856,391575745585006,0
227546033,228594609,227747520,1065093120,393384441179351,0
228594609,229643185,229188960,1097349120,395193151622533,0
229643185,230691761,230630400,1108720704,397001623982099,0
230691761,231740337,231739200,1089131680,398810288574000,0
231740337,232788913,232071840,1129355136,400619007683110,0
232788913,233837489,232792560,1169925120,402427490732796,0
233837489,234886065,233906400,1122115680,404236157928777,0
234886065,235934641,235620000,1105296192,406045001772279,0
235934641,236983217,236396160,1122750720,407853335505752,0
236983217,238031793,237837600,1163675520,409661974887996,0
238031793,239080369,238918680,1138406400,411470763961572,0
239080369,240128945,239639400,1157738400,413279246797044,0
240128945,241177521,240332400,1132903680,415087966512369,0
241177521,242226097,242161920,1174400640,416896646017404,0
242226097,243274673,242272800,1169925120,418705074841023,0
243274673,244323249,243374040,1132185600,420513782844633,0
244323249,245371825,245044800,1238170752,422322522139140,0
245371825,246420401,245987280,1166711040,424131011171153,0
246420401,247468977,246486240,1229437440,425939566082805,0
247468977,248517553,247927680,1176215040,427748409421403,0
248517553,249566129,248648400,1239920640,429556868391668,0
249566129,250614705,250614000,1179674496,431365536122519,0
250614705,251663281,250810560,1228953600,433174387276458,0
251663281,252711857,252252000,1223468064,434982660503532,0
252711857,253760433,252806400,1216588800,436791461702865,0
253760433,254809009,253955520,1228953600,438600052607524,0
254809009,255857585,255134880,1219276800,440408587730532,0
255857585,256906161,256183200,1228421376,442217352939966,0
256906161,257954737,257297040,1282417920,444025975749805,0
257954737,259003313,258410880,1202947200,445834376347204,0
259003313,260051889,259459200,1285542720,447643139457766,0
260051889,261100465,260124480,1264066560,449451913888113,0
261100465,262149041,261424800,1246795200,451260415592268,0
262149041,263197617,262951920,1244491776,453068935028111,0
263197617,264246193,263894400,1265242680,454877900652221,0
264246193,265294769,265224960,1285659648,456686103149747,0
265294769,266343345,265945680,1270418688,458494863245528,0
266343345,267391921,266666400,1296667008,460303734622986,0
267391921,268440497,268107840,1310883840,462112027146347,0
268440497,269489073,268606800,1328486400,463920753105038,0
269489073,270537649,269549280,1317580992,465729453617103,0
270537649,271586225,270990720,1283143680,467538087946628,0
271586225,272634801,272432160,1317580992,469346621869264,0
272634801,273683377,273319200,1316165760,471155402233168,0
273683377,274731953,273873600,1375745280,472963772446495,0
274731953,275780529,275675400,1361162880,474772495468481,0
275780529,276829105,276756480,1320883200,476581220797148,0
276829105,277877681,277477200,1325932062,478389760302896,0
277877681,278926257,278918640,1330914816,480198389067980,0
278926257,279974833,279417600,1311064524,482007041651737,0
279974833,281023409,280687680,1324389528,483815633257009,0
281023409,282071985,281801520,1403910144,485624092428287,0
282071985,283120561,282744000,1369405440,487433228836016,0
283120561,284169137,283242960,1319915520,489241309240715,0
284169137,285217713,284407200,1364912640,491050150277017,0
285217713,286266289,285405120,1373440992,492858949173101,0
286266289,287314865,286513920,1377492480,494667226334747,0
287314865,288363441,287567280,1424908800,496476113525115,0
288363441,289412017,289396800,1371965760,498284637698285,0
289412017,290460593,290089800,1389286080,500093213729984,0
290460593,291509169,290727360,1404518400,501901790470896,0
291509169,292557745,291891600,1411701312,503710720761521,0
292557745,293606321,292612320,1411693920,505519112136930,0
293606321,294654897,294053760,1480550400,507327619829658,0
294654897,295703473,295495200,1433158272,509136474942689,0
295703473,296752049,296281440,1411693920,510944837947423,0
296752049,297800625,296881200,1431651672,512753742515058,0
297800625,298849201,298378080,1475324928,514562479575242,0
298849201,299897777,299098800,1410409728,516370662301928,0
299897777,300946353,300736800,1433158272,518179579364389,0
300946353,301994929,301260960,1463978880,519988205584527,0
301994929,303043505,302702400,1508028480,521796662253031,0
303043505,304092081,303478560,1452028032,523605328619995,0
304092081,305140657,304864560,1451907072,525414115776969,0
305140657,306189233,305474400,1462406400,527222452232474,0
306189233,307237809,306306000,1520902656,529031313962873,0
307237809,308286385,308107800,1512403200,530840016692427,0
308286385,309334961,309188880,1448657280,532648516604160,0
309334961,310383537,309909600,1501403904,534457045644041,0
310383537,311432113,311351040,1499936256,536265843520785,0
311432113,312480689,312432120,1485388800,538074270612115,0
312480689,313529265,313513200,1549900800,539882865539776,0
313529265,314577841,313845840,1477833984,541691837778041,0
314577841,315626417,314954640,1559900160,543500164197106,0
315626417,316674993,316008000,1521561600,545308763006147,0
316674993,317723569,317444400,1549900800,547117652256784,0
317723569,318772145,318558240,1553924736,548925958169530,0
318772145,319820721,318918600,1499904000,550734823165762,0
319820721,320869297,319999680,1556674560,552543454283698,0
320869297,321917873,321330240,1513588032,554351917537602,0
321917873,322966449,322328160,1580705280,556160590788934,0
322966449,324015025,323013600,1535526720,557969291236794,0
324015025,325063601,324324000,1598268672,559777954129979,0
325063601,326112177,325155600,1594183680,561586333075594,0
326112177,327160753,326541600,1559900160,563395232262671,0
327160753,328209329,327983040,1580083200,565203562194686,0
328209329,329257905,328648320,1645056000,567012384482019,0
329257905,330306481,329868000,1573030368,568821267860968,0
330306481,331355057,330810480,1637895168,570629380368389,0
331355057,332403633,331531200,1650894336,572438262537310,0
332403633,333452209,332972640,1604746080,574246849264438,0
333452209,334500785,334414080,1607074560,576055398416587,0
334500785,335549361,335134800,1653227520,577864155031131,0
335549361,336597937,336117600,1592398080,579672770938523,0
336597937,337646513,336936600,1620833760,581481337227533,0
337646513,338695089,338607360,1607074560,583289880328864,0
338695089,339743665,339292800,1652840640,585098777617047,0
339743665,340792241,340540200,1620833760,586907103948024,0
340792241,341840817,341621280,1625702400,588715769167664,0
341840817,342889393,342342000,1689891840,590524635060183,0
342889393,343937969,343062720,1707477408,592332954995706,0
343937969,344986545,344282400,1637895168,594141754281796,0
344986545,346035121,345945600,1704890880,595950571931923,0
346035121,347083697,346832640,1652990976,597758788990778,0
347083697,348132273,348107760,1709890560,599567520425206,0
348132273,349180849,348717600,1667143296,601376415968596,0
349180849,350229425,349188840,1741824000,603184639665374,0
350229425,351278001,350602560,1685422080,604993487987957,0
351278001,352326577,351711360,1657393920,606802325567266,0
352326577,353375153,353152800,1706140800,608610510565036,0
353375153,354423729,353928960,1677715200,610419286871954,0
354423729,355472305,355314960,1754887680,612228087064448,0
355472305,356520881,356035680,1726583040,614036625475848,0
356520881,357569457,356756400,1732121776,615845041294572,0
357569457,358618033,358142400,1768815360,617654064932961,0
358618033,359666609,358918560,1706987520,619462317547197,0
359666609,360715185,360360000,1732995264,621270933045237,0
360715185,361763761,360914400,1709890560,623079995588744,0
361763761,362812337,362161800,1699891200,624888136661634,0
362812337,363860913,363242880,1772804880,626697065881474,0
363860913,364909489,364684320,1756774656,628505543287692,0
364909489,365958065,365765400,1736607600,630314163970553,0
365958065,367006641,366569280,1755648000,632122939057965,0
367006641,368055217,367567200,1889879040,633931479747374,0
368055217,369103793,368676000,1747811520,635739937620987,0
369103793,370152369,369729360,1819883520,637548630029713,0
370152369,371200945,371170800,1746221568,639357494564632,0
371200945,372249521,371891520,1802465280,641165853450348,0
372249521,373298097,372972600,1814883840,642974543887216,0
373298097,374346673,373332960,1788145632,644783383194334,0
374346673,375395249,374774400,1805375520,646591653361070,0
375395249,376443825,376215840,1844156160,648400341517032,0
376443825,377492401,376576200,1800926400,650209465706106,0
377492401,378540977,378378000,1852381440,652017555528506,0
378540977,379589553,379209600,1836489600,653826137718734,0
379589553,380638129,379819440,1871880192,655635137051919,0
380638129,381686705,380933280,1844156160,657443406474376,0
381686705,382735281,381981600,1842632064,659252309629672,0
382735281,383783857,383423040,1897197120,661060854099934,0
383783857,384832433,384274800,1859880960,662869198771428,0
384832433,385881009,384864480,1828915200,664678105352617,0
385881009,386929585,385945560,1877087520,666486803405808,0
386929585,387978161,387616320,1843430400,668295216804827,0
387978161,389026737,387987600,1859880960,670103901319815,0
389026737,390075313,389188800,1926043392,671912795338320,0
390075313,391123889,390186720,1896846336,673720937781683,0
391123889,392172465,392071680,1930376448,675529813602192,0
392172465,393221041,392792400,1846965120,677338722736680,0
393221041,394269617,393513120,1892600640,679146934052500,0
394269617,395318193,395287200,1871880192,680955490249931,0
395318193,396366769,395841600,1938893760,682764566264418,0
396366769,397415345,397116720,1949875200,684572813668906,0
397415345,398463921,397837440,1974067200,686381544488690,0
398463921,399512497,399016800,1870192800,688190219754005,0
399512497,400561073,399999600,1963207680,689998726701856,0
400561073,401609649,400982400,1928314080,691807285869364,0
401609649,402658225,402161760,1967099904,693616218302049,0
402658225,403706801,403603200,1972014408,695424824890478,0
403706801,404755377,404323920,1994872320,697232923030050,0
404755377,405803953,405266400,1930376448,699042291135527,0
405803953,406852529,406486080,1966325760,700850268780030,0
406852529,407901105,407151360,1928489472,702659228353677,0
407901105,408949681,408648240,1946781648,704467987511168,0
408949681,409998257,409978800,1992729600,706276196339226,0
409998257,411046833,410810400,2099865600,708085121322881,0
411046833,412095409,411863760,2005585920,709893686407096,0
412095409,413143985,412120800,1945000512,711702281315227,0
413143985,414192561,413693280,1976371488,713510926893810,0
414192561,415241137,414414000,2027870208,715319669696385,0
415241137,416289713,416215800,1974092400,717127920985030,0
416289713,417338289,416576160,2027555712,718936783869471,0
417338289,418386865,418017600,2063617920,720745633999304,0
418386865,419435441,418461120,2001438720,722553860211478,0
419435441,420484017,419459040,1991485440,724362653845343,0
420484017,421532593,420789600,1994872320,726171386583390,0
421532593,422581169,421621200,2042824608,727979746403359,0
422581169,423629745,422702280,2090188800,729788424032612,0
423629745,424678321,424504080,2079866880,731597661508445,0
424678321,425726897,425224800,2047368960,733405529697390,0
425726897,426775473,426666240,2035627776,735214287265901,0
426775473,427824049,427664160,2016705600,737023218464489,0
427824049,428872625,428828400,2153393424,738831398265042,0
428872625,429921201,429770880,2115072000,740640526320539,0
429921201,430969777,430768800,2030495040,742448845979621,0
430969777,432018353,431350920,2085652800,744257426392444,0
432018353,433066929,432432000,2138572800,746066146178109,0
433066929,434115505,433540800,2122578432,747874990214596,0
434115505,435164081,434397600,2058618240,749683322303853,0
435164081,436212657,436091040,2107607040,751491825566595,0
436212657,437261233,436756320,2072770560,753300851041625,0
437261233,438309809,438197760,2144862720,755109049732576,0
438309809,439358385,438918480,2137363200,756917859853729,0
439358385,440406961,439639200,2115614592,758726894665903,0
440406961,441455537,441080640,2230550784,760534912478100,0
441455537,442504113,442411200,2154326400,762343748675733,0
442504113,443552689,443242800,2169861120,764152435213437,0
443552689,444601265,444422160,2137363200,765960997045732,0
444601265,445649841,445044600,2123971200,767769515454619,0
445649841,446698417,446292000,2097373824,769578468322366,0
446698417,447746993,446846400,2201192448,771386849738543,0
447746993,448795569,448156800,2142571200,773195443446853,0
448795569,449844145,449729280,2154539520,775004227225535,0
449844145,450892721,450450000,2115614592,776812651098656,0
450892721,451941297,451891440,2216524800,778621346540124,0
451941297,452989873,452390400,2192002560,780430128050984,0
452989873,454038449,453332880,2222857728,782238471013837,0
454038449,455087025,454053600,2262933288,784047244642221,0
455087025,456135601,455217840,2198430720,785856099362282,0
456135601,457184177,456674400,2149737408,787664365544988,0
457184177,458232753,458211600,2214144000,789473033847742,0
458232753,459281329,458377920,2212116480,791281974787555,0
459281329,460329905,459459000,2264371200,793090112805971,0
460329905,461378481,461260800,2217983040,794899133335333,0
461378481,462427057,461815200,2193609600,796708009743612,0
462427057,463475633,462702240,2194698240,798515939618125,0
463475633,464524209,464143680,2276636544,800324736927964,0
464524209,465572785,464864400,2273187840,802133563757090,0
465572785,466621361,465585120,2377589760,803942100016813,0
466621361,467669937,467026560,2247557760,805750703822573,0
467669937,468718513,467812800,2262042720,807559530496905,0
468718513,469767089,469188720,2279854080,809367854944058,0
469767089,470815665,470269800,2268604800,811176537559524,0
470815665,471864241,471350880,2235340800,812985745851229,0
471864241,472912817,472431960,2322432000,814793421615037,0
472912817,473961393,473513040,2238356736,816602530404023,0
473961393,475009969,474012000,2283240960,818411295779873,0
475009969,476058545,475675200,2345822080,820219471735445,0
476058545,477107121,476166600,2268604800,822028556302383,0
477107121,478155697,477837360,2352706560,823836988672465,0
478155697,479204273,478951200,2252105856,825645592957415,0
479204273,480252849,479278800,2392659360,827453944611311,0
480252849,481301425,480720240,2339850240,829263203681142,0
481301425,482350001,482328000,2282342400,831071453568835,0
482350001,483398577,482882400,2320351488,832879924217957,0
483398577,484447153,484323840,2351099520,834689082170653,0
484447153,485495729,484545600,2358420480,836497115614840,0
485495729,486544305,486486000,2365848576,838305906633639,0
486544305,487592881,486748080,2339850240,840114854651304,0
487592881,488641457,487733400,2333422080,841923142887473,0
488641457,489690033,488648160,2316625920,843731665577902,0
489690033,490738609,490089600,2486090880,845540634607221,0
490738609,491787185,491531040,2342366208,847349050913668,0
491787185,492835761,491974560,2371057920,849157672182394,0
492835761,493884337,492972480,2478389760,850966628880417,0
493884337,494932913,494802000,2381633280,852774681944699,0
494932913,495981489,495855360,2357042688,854583624152647,0
495981489,497030065,496215720,2379767040,856392196805159,0
497030065,498078641,497296800,2519838720,858200952718353,0
498078641,499127217,498405600,2339850240,860009353525301,0
499127217,500175793,499458960,2388651804,861818305504750,0
500175793,501224369,500623200,2351099520,863626483578670,0
501224369,502272945,501621120,2467584000,865435317048942,0
502272945,503321521,502341840,2456842752,867244351433629,0
503321521,504370097,504176400,2352835520,869052159137751,0
504370097,505418673,504504000,2466356256,870861400543031,0
505418673,506467249,505612800,2435558400,872669981075378,0
506467249,507515825,506666160,2469841920,874478275809836,0
507515825,508564401,508107600,2479841280,876287056631894,0
508564401,509612977,508939200,2476341504,878095853330553,0
509612977,510661553,510269760,2457907200,879904190082388,0
510661553,511710129,511295400,2381633280,881712781931992,0
511710129,512758705,512366400,2476341504,883521858870977,0
512758705,513807281,513513000,2515968000,885330163393014,0
513807281,514855857,514594080,2606204160,887138696064175,0
514855857,515904433,515380320,2458874880,888947577422315,0
515904433,516953009,516146400,2437344000,890755991034148,0
516953009,518001585,517935600,2479841280,892564680946553,0
518001585,519050161,518918400,2576126784,894373808780687,0
519050161,520098737,519306480,2506982400,896181555140192,0
520098737,521147313,520248960,2538086400,897990529468213,0
521147313,522195889,522161640,2502783360,899799375844691,0
522195889,523244465,522522000,2534837760,901607701225145,0
523244465,524293041,523783260,2458874880,903416387675429,0
524293041,525341617,524684160,2489671080,905225257044818,0
525341617,526390193,525903840,2529128448,907033423211809,0
526390193,527438769,526846320,2573835264,908842280185841,0
527438769,528487345,527567040,2539837440,910651421483106,0
528487345,529535921,529074000,2534837760,912459326217107,0
529535921,530584497,529729200,2583168000,914268104461767,0
530584497,531633073,530893440,2532578400,916076907377237,0
531633073,532681649,531891360,2581818624,917885324402232,0
532681649,533730225,532972440,2612736000,919693981393084,0
533730225,534778801,534053520,2614118400,921503155439881,0
534778801,535827377,535550400,2585191680,923311157719456,0
535827377,536875953,536215680,2632089600,925119794929745,0
536875953,537924529,537213600,2699827200,926928660343541,0
537924529,538973105,537984720,2564835840,928736985535422,0
538973105,540021681,539098560,2656075968,930546008412655,0
540021681,541070257,540540000,2645153280,932354511654123,0
541070257,542118833,541926000,2607261696,934162895374719,0
542118833,543167409,542505600,2571085440,935971733225490,0
543167409,544215985,543422880,2589874560,937780385230027,0
544215985,545264561,544864320,2656075968,939588887035982,0
545264561,546313137,545781600,2559211200,941397268055661,0
546313137,547361713,547026480,2659829760,943206534662678,0
547361713,548410289,547747200,2762323200,945014494322009,0
548410289,549458865,549188640,2601123840,946823280576423,0
549458865,550507441,549853920,2634508800,948632707035950,0
550507441,551556017,551350800,2813069952,950440329415475,0
551556017,552604593,552464640,2571319296,952249302125474,0
552604593,553653169,553014000,2646259200,954058022363192,0
553653169,554701745,554677200,2656972800,955866371634868,0
554701745,555750321,554954400,2694636126,957675186050928,0
555750321,556798897,556063200,2632331520,959484005052450,0
556798897,557847473,557837280,2704762368,961292258609568,0
557847473,558896049,558558000,2703826944,963100842966683,0
558896049,559944625,559833120,2635161984,964909893251579,0
559944625,560993201,559999440,2707326720,966718213493330,0
560993201,562041777,561440880,2729825280,968526879648263,0
562041777,563090353,562161600,2766608640,970335836825736,0
563090353,564138929,563603040,2853107712,972143886639553,0
564138929,565187505,564323760,2729825280,973952824759856,0
565187505,566236081,565488000,2749593600,975761823761768,0
566236081,567284657,566485920,2682408960,977569838748559,0
567284657,568333233,567567000,2711348640,979378354259648,0
568333233,569381809,568814400,2751490560,981187545758283,0
569381809,570430385,569729160,2786918400,982995694345976,0
570430385,571478961,570810240,2757696480,984804688192831,0
571478961,572527537,571771200,2714451264,986613330416508,0
572527537,573576113,572972400,2789821440,988421496217029,0
573576113,574624689,573970320,2748038400,990230513526056,0
574624689,575673265,575134560,2895782400,992039118561211,0
575673265,576721841,575855280,2807820288,993847705013928,0
576721841,577770417,577296720,2722325760,995655971726128,0
577770417,578818993,578793600,2754734400,997465199428670,0
578818993,579867569,579625200,2789821440,999273284175047,0
579867569,580916145,580179600,2871191232,1001081960681813,0
580916145,581964721,581454720,2820096000,1002891212812141,0
581964721,583013297,581981400,2924812800,1004699191999647,0
583013297,584061873,583783200,2868941376,1006508043135513,0
584061873,585110449,584337600,2830104576,1008316743087788,0
585110449,586159025,585224640,2845795680,1010125153068528,0
586159025,587207601,586666080,2781559872,1011933975102657,0
587207601,588256177,588107520,2966906880,1013742574607415,0
588256177,589304753,588828240,2859816960,1015550891727917,0
589304753,590353329,589881600,2817163440,1017359783487961,0
590353329,591401905,590990400,2889065088,1019168763936570,0
591401905,592450481,592431840,2804336640,1020976787920852,0
592450481,593499057,592562880,2845795680,1022785388061984,0
593499057,594547633,593762400,2909485656,1024594830391323,0
